region,district,R,F,M,total_restaurants,population,R_scaled,F_scaled,M_scaled,cluster,cluster_name,potential_score,density_weight,growth_multiplier,estimated_ltv,investment_score,marketing_investment,expected_additional_revenue,roi_ratio
서울특별시,도봉구,5.255800950517194,4,0.03454568628474137,3765,270437.0,0.5362793027533488,0.0,-0.708368254416241,1,저밀도 성장형,-0.06883558066515688,1.0,1.0525580095051719,3962.880905786972,4171.162038101188,100000000,15767402.851551581,15.767402851551582
서울특별시,동대문구,4.9260161078853715,4,0.0343046160994417,5602,357334.0,0.31425735723834924,0.0,-0.7099676663076777,1,저밀도 성장형,-0.1582841236277314,1.0,1.0492601610788537,5877.955422363738,6167.504453283697,100000000,14778048.323656112,14.778048323656112
서울특별시,동작구,2.81214848143982,4,0.02643866333662156,4570,370929.0,-1.108867487551982,0.0,-0.7621553657973348,0,고밀도 안정형,-0.7484091413397267,1.0,1.0281214848143982,4698.5151856018,4830.644409043921,50000000,4218222.72215973,8.43644544431946
서울특별시,마포구,4.980387495542613,4,0.04221863436064133,8832,358828.0,0.3508619542588615,0.0,-0.6574610699391701,1,저밀도 성장형,-0.12263964627212345,1.0,1.0498038749554262,9271.867823606324,9733.642769296453,100000000,14941162.48662784,14.94116248662784
서울특별시,서대문구,3.051989054935803,4,0.035992700891980874,4896,307060.0,-0.9473989666943982,0.0,-0.6987678454439545,0,고밀도 안정형,-0.6584667248553411,1.0,1.030519890549358,5045.425384129657,5199.411214628247,50000000,4577983.5824037045,9.155967164807409
서울특별시,서초구,2.362846279196089,4,0.03331487240960735,7538,375856.0,-1.4113524297653366,0.0,-0.7165342511594206,0,고밀도 안정형,-0.8511546723699028,1.0,1.023628462791961,7716.1113525258015,7898.431202517585,50000000,3544269.4187941337,7.088538837588268
서울특별시,성동구,4.570013507429086,4,0.03612081007351459,4645,273609.0,0.07458475939871542,0.0,-0.6979178882080874,1,저밀도 성장형,-0.24933325152374883,1.0,1.045700135074291,4857.277127420081,5079.255348236443,100000000,13710040.522287257,13.710040522287256
서울특별시,성북구,5.553287055941201,4,0.021777530020346193,5170,413590.0,0.7365566816735684,0.0,-0.7930802686191254,1,저밀도 성장형,-0.022609434778222803,1.0,1.055532870559412,5457.10494079216,5760.153643098299,100000000,16659861.167823602,16.6598611678236
서울특별시,송파구,6.955861894523839,4,0.01768904094199119,8457,592432.0,1.6808159505574298,0.0,-0.8202058878316462,1,저밀도 성장형,0.3442440250903135,1.0,1.0695586189452384,9045.25724041988,9674.432842067905,100000000,20867585.683571517,20.86758568357152
서울특별시,양천구,4.580324909747293,4,0.02219657763253027,4635,376245.0,0.08152673279387251,0.0,-0.7903000420507826,1,저밀도 성장형,-0.2835093237027641,1.0,1.045803249097473,4847.298059566787,5069.320060038822,100000000,13740974.72924188,13.74097472924188
서울특별시,영등포구,5.5363764224523715,4,0.0339331522984173,8254,427492.0,0.7251718899496119,0.0,-0.7124321918144642,1,저밀도 성장형,0.005095879254059077,1.0,1.0553637642245237,8710.97250990922,9193.244738114141,100000000,16609129.267357115,16.609129267357115
서울특별시,용산구,3.1003039513677813,4,0.046832538596137396,5088,232639.0,-0.9148717977148362,0.0,-0.626849514673512,0,고밀도 안정형,-0.6166885249553393,1.0,1.0310030395136778,5245.7434650455925,5408.377456971018,50000000,4650455.927051672,9.300911854103344
서울특별시,은평구,5.937157471684326,4,0.02896403527398946,5799,396463.0,0.9949908045058602,0.0,-0.7454004531070484,1,저밀도 성장형,0.09983614055952478,1.0,1.0593715747168433,6143.295761782974,6508.032905111339,100000000,17811472.41505298,17.811472415052982
서울특별시,종로구,4.093110451491954,4,0.08152088534984903,6663,167487.0,-0.24648198052850512,0.0,-0.39670510995086217,1,저밀도 성장형,-0.25727483619174696,1.0,1.0409311045149194,6935.723949382908,7219.61079124173,100000000,12279331.354475863,12.279331354475863
서울특별시,중구,5.236947791164659,4,0.08883613596357726,6551,151422.0,0.5235867390650073,0.0,-0.3481711163925401,1,저밀도 성장형,0.07016624906898686,1.2,1.0523694779116466,8272.886939759037,8706.133709616297,100000000,18853012.04819277,18.85301204819277
서울특별시,중랑구,4.20102080879466,4,0.033782901780948275,5308,339354.0,-0.173833197526937,0.0,-0.7134290486594355,1,저밀도 성장형,-0.354904898474549,1.0,1.0420102080879465,5530.99018453082,5763.34823311535,100000000,12603062.426383981,12.603062426383982
울산광역시,남구,2.4489335289470717,4,0.07282935313992228,9078,267484.0,-1.3533956767465594,0.0,-0.45437022500473245,0,고밀도 안정형,-0.7231063607005167,1.0,1.0244893352894706,9300.314185757814,9528.072698150258,50000000,3673400.293420607,7.346800586841215
울산광역시,동구,3.3605812897366025,4,0.09856794973900714,3414,132705.0,-0.739644578122375,0.0,-0.2836041162953578,0,고밀도 안정형,-0.4092994777670932,1.2,1.033605812897366,4234.476294277929,4376.779312341765,50000000,6049046.321525885,12.09809264305177
울산광역시,북구,5.194123819517314,4,0.09125924420869062,4010,170313.0,0.49475624029512455,0.0,-0.3320946856358483,1,저밀도 성장형,0.06506462186371051,1.2,1.0519412381951732,5061.941238195172,5324.864733778238,100000000,18698845.750262327,18.69884575026233
울산광역시,울주군,3.8607835678965383,4,0.0927537023520953,5461,191157.0,-0.40289203952226493,0.0,-0.32217950627492975,1,저밀도 성장형,-0.2900286183188779,1.2,1.0386078356789654,6806.204868771396,7068.977707942297,100000000,13898820.844427537,13.898820844427537
울산광역시,중구,3.6406067677946323,4,0.07450644971515921,4441,171774.0,-0.5511222647981652,0.0,-0.4432433069157636,1,저밀도 성장형,-0.3977462286855715,1.0,1.0364060676779463,4602.679346557759,4770.244802348427,100000000,10921820.303383898,10.921820303383898
인천광역시,강화군,5.206073752711497,4,0.19178458123144682,1940,52412.0,0.5028013262832297,0.0,0.33485390124572484,1,저밀도 성장형,0.33506209101158185,1.2,1.052060737527115,2449.1973969631235,2576.7044197985138,100000000,18741865.509761386,18.741865509761386
인천광역시,계양구,3.9850850617571663,4,0.05139587960776673,4462,237203.0,-0.3192082071268266,0.0,-0.5965734277753806,1,저밀도 성장형,-0.3663126539608829,1.0,1.0398508506175717,4639.814495455605,4824.71504980725,100000000,11955255.185271498,11.955255185271497
인천광역시,남동구,4.712578258394991,4,0.03327089070601376,9199,434047.0,0.17056401399001636,0.0,-0.7168260535639601,1,저밀도 성장형,-0.21850481582957754,1.0,1.04712578258395,9632.510073989755,10086.449649474303,100000000,14137734.775184974,14.137734775184974
인천광역시,동구,3.7037037037037033,4,0.09423948525046878,896,53414.0,-0.5086433432238132,0.0,-0.31232188396963295,1,저밀도 성장형,-0.32838609087737847,1.2,1.037037037037037,1115.0222222222221,1156.3193415637859,100000000,13333333.333333332,13.333333333333334
인천광역시,미추홀구,5.233069481090589,4,0.031571012085114286,7179,372774.0,0.5209757338378305,0.0,-0.7281041221350951,1,저밀도 성장형,-0.08285135531890589,1.0,1.052330694810906,7554.682058047493,7950.023819220603,100000000,15699208.443271765,15.699208443271765
인천광역시,부평구,5.509444762449914,4,0.02490555851395623,7373,452658.0,0.7070406153222645,0.0,-0.7723269516412749,1,저밀도 성장형,-0.02611453452760415,1.0,1.0550944476244992,7779.211362335433,8207.802715297532,100000000,16528334.287349742,16.52833428734974
인천광역시,서구,7.192818838890185,4,0.026663488506427073,9195,492648.0,1.8403431179422574,0.0,-0.760663733600536,1,저밀도 성장형,0.43187175373668857,1.0,1.0719281883889018,9856.37969223595,10565.331227571643,100000000,21578456.516670555,21.578456516670556
인천광역시,연수구,7.098312545854732,4,0.033817320445028755,5839,345326.0,1.7767183895414826,0.0,-0.7132006934999237,1,저밀도 성장형,0.4254070784166237,1.0,1.0709831254585473,6253.470469552458,6697.361348444021,100000000,21294937.637564193,21.294937637564193
인천광역시,옹진군,2.9654036243822075,4,0.5888316073501259,625,13104.0,-1.0056911113283011,0.0,2.969114684031644,0,고밀도 안정형,0.7853694290813371,1.2,1.029654036243822,772.2405271828666,795.1405757648955,50000000,5337726.523887973,10.675453047775948
인천광역시,중구,6.460602989612364,4,0.0957560909601738,4202,142014.0,1.347391452558796,0.0,-0.3022597636634328,1,저밀도 성장형,0.4180526755581453,1.2,1.0646060298961237,5368.1694451482135,5714.985560808917,100000000,23258170.76260451,23.258170762604507
전라남도,강진군,2.342606149341142,4,0.29764185892031375,699,26094.0,-1.4249787473729303,0.0,1.0371779506516756,0,고밀도 안정형,-0.15512031868850185,1.2,1.0234260614934114,858.4497803806735,878.5598777248766,50000000,4216691.068814056,8.433382137628112
전라남도,고흥군,2.5510204081632653,4,0.1482054604495418,1206,49618.0,-1.2846674497175254,0.0,0.045722485387318774,0,고밀도 안정형,-0.4955779857320827,1.2,1.0255102040816326,1484.1183673469386,1521.9785297792585,50000000,4591836.734693877,9.183673469387754
전라남도,곡성군,5.07399577167019,4,0.2775344000259107,497,20121.0,0.4138821082971496,0.0,0.9037723666209985,1,저밀도 성장형,0.5270617899672593,1.2,1.0507399577167018,626.661310782241,658.4580791940249,100000000,18266384.77801268,18.266384778012682
전라남도,광양시,5.1005100510051005,4,0.15871914061310627,3503,115552.0,0.43173238860380714,0.0,0.11547688100229496,1,저밀도 성장형,0.21888370784244085,1.2,1.051005100510051,4418.00504050405,4643.34583164887,100000000,18361836.183618363,18.36183618361836
전라남도,구례군,0.9985734664764622,4,0.5268131524707388,708,18410.0,-2.3298255217242465,0.0,2.557645077786779,0,고밀도 안정형,0.09112782242501305,1.2,1.0099857346647647,858.0838801711841,866.6524781186853,50000000,1797432.2396576316,3.594864479315263
전라남도,나주시,5.329838357361293,4,0.09750983106168995,2411,93658.0,0.5861237072967198,0.0,-0.2906243440060089,1,저밀도 성장형,0.11819974531628438,1.2,1.053298383573613,3047.4028833551774,3209.824531135576,100000000,19187418.086500656,19.187418086500656
전라남도,담양군,5.458290422245108,4,0.2353396498127625,1024,34533.0,0.6726018398977469,0.0,0.6238257396118335,1,저밀도 성장형,0.5185710318038321,1.2,1.054582904222451,1295.8714727085478,1366.603901188005,100000000,19649845.520082384,19.649845520082383
전라남도,목포시,3.5720696463830555,4,0.059909860267986254,5770,182754.0,-0.5972636972374489,0.0,-0.5400863018601995,1,저밀도 성장형,-0.4549399996390594,1.0,1.0357206964638306,5976.108418596303,6189.579173451923,100000000,10716208.939149167,10.716208939149167
전라남도,무안군,5.3946621237932995,4,0.1704353447642556,1856,64820.0,0.6297651876752217,0.0,0.19320958037594801,1,저밀도 성장형,0.3291899072204679,1.2,1.053946621237933,2347.349914821124,2473.981511588873,100000000,19420783.645655878,19.420783645655877
전라남도,보성군,4.010349288486417,4,0.26245639600361176,804,30033.0,-0.30219950313183297,0.0,0.8037353632793387,0,고밀도 안정형,0.2006143440590023,1.2,1.0401034928848643,1003.491849935317,1043.7353781992172,50000000,7218628.719275549,14.437257438551098
전라남도,순천시,3.969465648854962,4,0.05444950827536579,6129,225126.0,-0.3297237069074551,0.0,-0.5763137262410777,1,저밀도 성장형,-0.36241497325941313,1.0,1.0396946564885496,6372.288549618321,6625.2343546413385,100000000,11908396.946564887,11.908396946564887
전라남도,신안군,1.5649452269170578,4,0.24175617046305806,649,25089.0,-1.9485255228090066,0.0,0.6663969908720238,0,고밀도 안정형,-0.5128514127747932,1.2,1.0156494522691706,790.98779342723,803.366319145966,50000000,2816901.408450704,5.633802816901408
전라남도,여수시,4.608938547486034,4,0.05182049448359651,6741,227419.0,0.10079036986196276,0.0,-0.5937562644632152,1,저밀도 성장형,-0.19718635784050098,1.0,1.0460893854748603,7051.688547486033,7376.696539199775,100000000,13826815.6424581,13.8268156424581
전라남도,영광군,3.64741641337386,4,0.24805448178436282,1023,37154.0,-0.5465377886054386,0.0,0.7081839667717763,0,고밀도 안정형,0.06465847126653512,1.2,1.0364741641337385,1272.3756838905774,1318.7845234245801,50000000,6565349.544072948,13.130699088145898
전라남도,영암군,6.993006993006993,4,0.1665105177103117,1224,57881.0,1.705823246119474,0.0,0.16716979841739676,1,저밀도 성장형,0.7491972178147484,1.2,1.06993006993007,1571.5132867132868,1681.409320749181,100000000,25174825.174825173,25.174825174825173
전라남도,완도군,3.281519861830743,4,0.2540384898049001,1196,38276.0,-0.7928713180136614,0.0,0.7478856560312901,0,고밀도 안정형,-0.017994264792948578,1.2,1.0328151986183074,1482.2963730569945,1530.9382229500566,50000000,5906735.751295337,11.813471502590675
전라남도,장성군,4.285714285714286,4,0.20834998230452206,730,31852.0,-0.11681477797780741,0.0,0.44475923619936947,0,고밀도 안정형,0.13117778328862484,1.2,1.042857142857143,913.5428571428572,952.6946938775511,50000000,7714285.714285715,15.42857142857143
전라남도,장흥군,1.7789072426937738,4,0.3191316431972767,801,28522.0,-1.8044792936677476,0.0,1.1797547544744353,0,고밀도 안정형,-0.249889815677325,1.2,1.0177890724269378,978.2988564167725,995.7018856287609,50000000,3202033.036848793,6.404066073697585
전라남도,진도군,7.453416149068323,4,0.32562683165092804,692,25604.0,2.015785753025156,0.0,1.2228479376359265,1,저밀도 성장형,1.2954534762644332,1.2,1.0745341614906831,892.2931677018632,958.7994907603871,100000000,26832298.13664596,26.83229813664596
전라남도,함평군,4.710920770877944,4,0.2555883156939066,489,23051.0,0.16944813916610144,0.0,0.7581681799919047,0,고밀도 안정형,0.37104652766320245,1.2,1.0471092077087794,614.4436830835117,643.3896381752403,50000000,8479657.3875803,16.9593147751606
전라남도,해남군,6.289808917197452,4,0.1597185316806194,1335,55354.0,1.2324072951991956,0.0,0.12210747265173212,1,저밀도 성장형,0.5418059071403711,1.2,1.0628980891719746,1702.7627388535034,1809.8632614406267,100000000,22643312.101910826,22.643312101910826
전라남도,화순군,4.797047970479705,4,0.21140350713952075,1136,48851.0,0.22743178773144745,0.0,0.4650182488426113,1,저밀도 성장형,0.2769800146296235,1.2,1.047970479704797,1428.5933579335795,1497.1236666167401,100000000,17269372.693726934,17.269372693726933
전북특별자치도,고창군,4.9504950495049505,4,0.1907047620418363,1060,42430.0,0.33073738160561406,0.0,0.32768969862847525,1,저밀도 성장형,0.26337083209363576,1.2,1.0495049504950495,1334.9702970297028,1401.0579354965198,100000000,17821782.17821782,17.82178217821782
전북특별자치도,군산시,7.759387791421961,4,0.0524005002339546,6055,223074.0,2.2217758730247446,0.0,-0.5899081399302237,1,저밀도 성장형,0.6527470932378083,1.0,1.0775938779142196,6524.8309307705995,7031.117865423737,100000000,23278163.374265883,23.278163374265883
전북특별자치도,남원시,8.420441347270616,4,0.13333396179549925,1867,61146.0,2.666818754279847,0.0,-0.05294443089349523,1,저밀도 성장형,1.0455497293545408,1.2,1.0842044134727062,2429.051567944251,2633.5884305179543,100000000,30313588.85017422,30.313588850174217
전북특별자치도,부안군,6.047197640117994,4,0.2910826290064852,1438,36867.0,1.069073446041077,0.0,0.9936598759888771,1,저밀도 성장형,0.8250933288119816,1.2,1.0604719764011798,1829.9504424778759,1940.6111624507266,100000000,21769911.504424777,21.769911504424776
전북특별자치도,순창군,5.252918287937743,4,0.4285705232204421,541,19724.0,0.5343385999938002,0.0,1.905841416236427,0,고밀도 안정형,0.9760720064920909,1.2,1.0525291828793775,683.3019455252918,719.1952383836242,50000000,9455252.918287938,18.91050583657588
전북특별자치도,익산시,7.621951219512195,4,0.0481747485095596,5648,227209.0,2.129249076350876,0.0,-0.6179444462443185,1,저밀도 성장형,0.604521852042623,1.0,1.076219512195122,6078.487804878049,6541.787180249851,100000000,22865853.658536587,22.865853658536587
전북특별자치도,임실군,4.45632798573975,4,0.39144904282025006,586,17407.0,-0.001952053211963347,0.0,1.6595540659114483,0,고밀도 안정형,0.663040805079794,1.2,1.0445632798573976,734.536898395722,767.2702717645154,50000000,8021390.374331551,16.0427807486631
전북특별자치도,장수군,6.8181818181818175,4,0.42719893836519146,423,15717.0,1.5881252187331176,0.0,1.8967414558872213,1,저밀도 성장형,1.3939466698481358,1.2,1.0681818181818181,542.2090909090908,579.1778925619834,100000000,24545454.545454543,24.545454545454543
전북특별자치도,전주시 덕진구,7.789317507418398,4,0.044336760059371594,5812,271966.0,2.241925537033587,0.0,-0.6434080860502834,1,저밀도 성장형,0.6394069803933216,1.0,1.077893175074184,6264.715133531157,6752.69368621719,100000000,23367952.52225519,23.36795252225519
전북특별자치도,전주시 완산구,8.002904865649963,4,0.0471409032659853,7436,290497.0,2.385719534457911,0.0,-0.6248036286621803,1,저밀도 성장형,0.7043663623182924,1.0,1.0800290486564996,8031.096005809732,8673.8169788237,100000000,24008714.59694989,24.00871459694989
전북특별자치도,정읍시,5.813385442110405,4,0.0970414716540786,2166,86513.0,0.9116634247905309,0.0,-0.2937317361750933,1,저밀도 성장형,0.24717267544617502,1.2,1.058133854421104,2750.3015144113333,2910.187142264264,100000000,20928187.591597456,20.928187591597457
충청남도,계룡시,5.540166204986149,4,0.24425519475024426,762,35451.0,0.7277232955403395,0.0,0.6829770966073994,1,저밀도 성장형,0.5642801568590956,1.2,1.0554016620498614,965.0592797783931,1018.5251678547584,100000000,19944598.337950137,19.944598337950136
충청남도,공주시,1.9674612183125235,4,0.11679906928260754,2695,84211.0,-1.677538588426787,0.0,-0.16264735278686238,0,고밀도 안정형,-0.7360743764854598,1.2,1.0196746121831253,3297.6276958002272,3362.5072418394298,50000000,3541430.192962542,7.082860385925084
충청남도,금산군,2.202283849918434,4,0.24157537219091507,1253,42169.0,-1.5194483102198486,0.0,0.6651974609257665,0,고밀도 안정형,-0.34170033971763286,1.2,1.0220228384991843,1536.7135399673734,1570.5563340775848,50000000,3964110.9298531804,7.928221859706361
충청남도,논산시,3.307607497243661,4,0.11860029376250635,2811,101723.0,-0.7753082683536491,0.0,-0.15069689176773585,0,고밀도 안정형,-0.370402064048554,1.2,1.0330760749724366,3484.772216097023,3600.034803178512,50000000,5953693.495038589,11.907386990077178
충청남도,당진시,5.123247945867569,4,0.09611264136429575,4350,140995.0,0.4470402833329681,0.0,-0.29989418305237403,1,저밀도 성장형,0.058858440112237634,1.2,1.0512324794586756,5487.433542774287,5768.568369035318,100000000,18443692.605123248,18.44369260512325
충청남도,보령시,1.3944954128440368,4,0.13351430973319317,2763,80523.0,-2.0632779141898663,0.0,-0.051747888750445885,0,고밀도 안정형,-0.8460103211761248,1.2,1.0139449541284404,3361.835889908257,3408.716537180372,50000000,2510091.7431192663,5.020183486238532
충청남도,부여군,3.514132925897632,4,0.16339181634904545,1355,51509.0,-0.6362685929636397,0.0,0.14647836352739188,0,고밀도 안정형,-0.19591609177449912,1.2,1.0351413292589764,1683.1398013750957,1742.287571324106,50000000,6325439.266615737,12.650878533231474
충청남도,서산시,4.479917610710608,4,0.07716935943612589,4058,148547.0,0.013929254091920728,0.0,-0.4255758816875359,1,저밀도 성장형,-0.1646586510382461,1.0,1.044799176107106,4239.795056642636,4429.734382043207,100000000,13439752.832131824,13.439752832131823
충청남도,서천군,2.5795356835769563,4,0.21762289400141555,1193,41530.0,-1.2654700333847446,0.0,0.5062815900226718,0,고밀도 안정형,-0.3036753773448291,1.2,1.0257953568357696,1468.528632846088,1506.4098529538976,50000000,4643164.230438521,9.286328460877042
충청남도,아산시,5.8044806517311605,4,0.047423502867628725,7273,322869.0,0.9056684285723134,0.0,-0.62292868438891,1,저밀도 성장형,0.11309589767336137,1.0,1.0580448065173116,7695.159877800407,8141.823944027111,100000000,17413441.955193482,17.41344195519348
충청남도,예산군,2.860114404576183,4,0.17067650021019612,1978,64744.0,-1.0765752588122655,0.0,0.1948095579403348,0,고밀도 안정형,-0.35270628034877227,1.2,1.0286011440457619,2441.48767550702,2511.3170162001484,50000000,5148205.928237129,10.296411856474258
충청남도,천안시 동남구,5.545217714923707,4,0.06124863991196782,5672,230938.0,0.7311241372987858,0.0,-0.5312039920053496,1,저밀도 성장형,0.07996805811737445,1.0,1.0554521771492371,5986.524748790473,6318.490579668694,100000000,16635653.144771121,16.63565314477112
충청남도,천안시 서북구,5.7541512915129145,4,0.052022411670173824,9171,357585.0,0.8717850566653295,0.0,-0.5924166182979469,1,저밀도 성장형,0.11174737534695306,1.0,1.057541512915129,9698.713214944648,10256.791846662518,100000000,17262453.874538742,17.262453874538743
충청남도,청양군,1.9858156028368796,4,0.31256045262579035,719,23715.0,-1.665181816271017,0.0,1.1361573252532804,0,고밀도 안정형,-0.2116097964070947,1.2,1.0198581560283688,879.9336170212766,897.407476082692,50000000,3574468.085106383,7.1489361702127665
충청남도,태안군,3.6585365853658534,4,0.24787562349277675,1955,50884.0,-0.539051325005654,0.0,0.7069973078820043,0,고밀도 안정형,0.06717839315054014,1.2,1.0365853658536586,2431.829268292683,2520.7986317668056,50000000,6585365.853658535,13.170731707317069
충청남도,홍성군,3.79746835443038,4,0.16967394186225843,2460,84293.0,-0.4455179126893585,0.0,0.18815795255181464,0,고밀도 안정형,-0.10294398405501755,1.2,1.0379746835443038,3064.1012658227846,3180.4595417401056,50000000,6835443.037974684,13.670886075949367
충청북도,괴산군,3.535911602209945,4,0.2858677887409583,937,30071.0,-0.6216064755448611,0.0,0.9590613314933838,0,고밀도 안정형,0.13498194237940905,1.2,1.0353591160220994,1164.1577900552486,1205.321380421843,50000000,6364640.883977901,12.729281767955802
충청북도,단양군,4.643628509719223,4,0.4796317378607137,969,22700.0,0.12414478737669714,0.0,2.2446137691316643,0,고밀도 안정형,0.9475034226033446,1.2,1.0464362850971922,1216.7961123110151,1273.2996034874445,50000000,8358531.317494601,16.7170626349892
충청북도,영동군,2.799227799227799,4,0.24328554733080346,1065,35303.0,-1.1175661135385515,0.0,0.6765438431081048,0,고밀도 안정형,-0.1764089081721787,1.2,1.0279922779922779,1313.7741312741312,1350.54966197582,50000000,5038610.038610038,10.077220077220076
충청북도,옥천군,3.546099290780142,4,0.2907353014387415,1168,37900.0,-0.6147477902923637,0.0,0.9913554855003455,0,고밀도 안정형,0.15064307808319272,1.2,1.0354609929078014,1451.3021276595744,1502.7667421155875,50000000,6382978.723404255,12.76595744680851
충청북도,음성군,3.479471120389701,4,0.1323093815092523,2974,102171.0,-0.6596040544497364,0.0,-0.059742143731845866,0,고밀도 안정형,-0.2877384792726329,1.2,1.034794711203897,3692.975365344468,3821.4713766647355,50000000,6263048.016701462,12.526096033402922
충청북도,제천시,4.511486299474122,4,0.09432453329902078,3776,110281.0,0.03518232818925805,0.0,-0.311757621491349,1,저밀도 성장형,-0.11063011732083639,1.2,1.0451148629947413,4735.624467201771,4949.271516234124,100000000,16241350.67810684,16.24135067810684
충청북도,증평군,5.8766859344894025,4,0.7276709629490338,1099,32134.0,0.9542793872401228,0.0,3.890262672814592,0,고밀도 안정형,1.937816824021886,1.2,1.058766859344894,1396.301734104046,1478.35800171517,50000000,10578034.682080925,21.15606936416185
충청북도,진천군,7.049608355091384,4,0.19934142778378683,2460,80134.0,1.7439291348816361,0.0,0.3849907948750706,1,저밀도 성장형,0.8515679719026827,1.2,1.0704960835509139,3160.1044386422973,3382.8794251784384,100000000,25378590.078328986,25.378590078328983
충청북도,청주시 상당구,4.1099053336411915,4,0.08954217319191932,4509,157363.0,-0.2351751163933583,0.0,-0.34348681942149967,1,저밀도 성장형,-0.2314647743259432,1.2,1.041099053336412,5633.178757792658,5864.697072012721,100000000,14795659.20110829,14.795659201108291
충청북도,청주시 서원구,3.456669912366115,4,0.07934034384611557,4250,170053.0,-0.674954573670356,0.0,-0.41117219971771796,0,고밀도 안정형,-0.4344507093552296,1.0,1.034566699123661,4396.908471275559,4548.895083476418,50000000,5185004.868549173,10.370009737098346
충청북도,청주시 청원구,4.68922804689228,4,0.1141916201976579,4733,169175.0,0.15484388766569512,0.0,-0.1799468171217011,1,저밀도 성장형,-0.010041171782402387,1.2,1.046892280468923,5945.929396151294,6224.747585044034,100000000,16881220.968812212,16.88122096881221
충청북도,청주시 흥덕구,5.624704584843233,4,0.07709456527014033,6704,235022.0,0.7846372986727098,0.0,-0.42607211343157636,1,저밀도 성장형,0.1434260740964534,1.0,1.0562470458484323,7081.080195367891,7479.370037773175,100000000,16874113.754529696,16.874113754529695
충청북도,충주시,4.45125247792395,4,0.05860590979729433,5796,183484.0,-0.005369051127172324,0.0,-0.5487375329781282,1,저밀도 성장형,-0.22164263364212025,1.0,1.0445125247792395,6053.994593620471,6323.473177982384,100000000,13353757.43377185,13.35375743377185
